競馬場	開催年	開催日	レース番号	馬番	馬名	単勝オッズ	人気順	確定着順	予測順位	予測スコア	複勝1着馬番	複勝1着オッズ	複勝1着人気	複勝2着馬番	複勝2着オッズ	複勝2着人気	複勝3着馬番	複勝3着オッズ	複勝3着人気	馬連馬番1	馬連馬番2	馬連オッズ	ワイド1_2馬番1	ワイド1_2馬番2	ワイド2_3着馬番1	ワイド2_3着馬番2	ワイド1_3着馬番1	ワイド1_3着馬番2	ワイド1_2オッズ	ワイド2_3オッズ	ワイド1_3オッズ	馬単馬番1	馬単馬番2	馬単オッズ	３連複オッズ
阪神	2023	218	8	7	メイトースイ　　　　　　　　　　　　	110.5	15	10	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	8	タマモロック　　　　　　　　　　　　	3.8	2	5	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	9	ソッコータルマカ　　　　　　　　　　	3.0	1	16	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	10	メイショウモズ　　　　　　　　　　　	43.2	11	8	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	11	ティルドーン　　　　　　　　　　　　	127.8	16	3	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	12	オルノア　　　　　　　　　　　　　　	25.9	9	11	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	13	メイショウポペット　　　　　　　　　	9.0	4	4	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	14	テーオーリカード　　　　　　　　　　	12.4	5	2	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	15	キレナイカ　　　　　　　　　　　　　	6.8	3	7	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	16	マルモリキング　　　　　　　　　　　	98.5	14	13	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	219	1	1	ピーターサイト　　　　　　　　　　　	17.7	5	12	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
阪神	2023	219	1	2	ドライカプチーノ　　　　　　　　　　	58.8	9	9	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
阪神	2023	219	1	3	コウユーマサニキミ　　　　　　　　　	105.3	10	13	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
阪神	2023	219	1	4	アスクサステナブル　　　　　　　　　	10.9	4	6	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
阪神	2023	219	1	5	メイショウスイケイ　　　　　　　　　	306.7	13	11	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
阪神	2023	219	1	6	ブルーステラ　　　　　　　　　　　　	25.1	7	10	1	0.4993399817018601	10	1.1	1	13	4.7	8	9	1.2	2	10	13	40.7	10	13	9	10	9	13	10.7	1.7	15.9	10	13	44.0	26.8
